"","ἀσκαλωνίτης_ποιητῇ_ὁμοίως_τόνον_ϊ_δεῖ_ἄρα","αὐτῶν_ζεὺς_οὐδέ_αὐτόν_τί_παῖς_διὸς","ὃς_ἢν_αὐτὴν_ὥς_ζεὺς_ὃν_ὕστερον","πῶς_μᾶλλον_ἦ_τρώων_λέγειν_περισπαστέον_ἓν","οὔτε_πρότερον_δεῖ_ἕτερον_ἡμεῖς_ἐνί_εἰπὼν","τοι_μέν_νεώτεροι_ϊ_σ_λέγειν_λήγοντα","διὸς_ὑπ_ἐφ_ἀριστοφάνης_ἐὰν_μοι_οὗ","ἵν_ἦ_ἕως_ἀχαιῶν_βέλτιον_ἀλλὰ_συναπτέον","ἂρ_θηλυκῶς_οἷον_μᾶλλον_ἴλιον_λόγος_οὐδ","ν_ἵππους_σὺν_θ_χωρὶς_ἔστιν_λόγον","μέσου_με_μή_τίς_μέγα_κε_ποτὲ","τέλος_λόγος_στίχου_στικτέον_ἵν_ἀπὸ_πάλιν","ἀμφί_αὐτὰρ_αὐτὸς_αὐτοὺς_πάτροκλον_μιν_ἕνεκα","τέλους_πῶς_θεῶν_του_κε_ἄριστον_οὔτε","τισι_πῦρ_ἔν_δεῖ_τούτων_αἷμα_λόγος","ᾖ_ἵν_ἄλλοι_του_στικτέον_ἀρισταρχος_ἀρίσταρχος","οἷον_αὐτὸ_ἄλλοι_μ_τυραννίων_ὁμοίως_ἀριστάρχου","ϊ_ἀθετοῦνται_του_ἀπ_τούτου_δασύνεται_λόγος","ν_χωρὶς_ἀριστάρχου_εἴτε_ἄλλοι_κ_αρισταρχος","ἔνθα_πάντα_τῶ_πάντες_κε_ὃς_εἴ"
"υἱέ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.00105261690321501,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"υἱεῖ",4.80187465186409e-06,5.55086815577956e-06,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"υἷος",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.00116286233558205,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"υἱῶν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00113532127336431,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὕλη",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00141250865278479
"ὕλῃ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.00119224331238354,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὕμμιν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.00120460782436658,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑμῶν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00076863365854401,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000398742787446639,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπάρχον",4.80187465186409e-06,5.55086815577956e-06,0.00033311125916056,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,0.000785063582377266,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπέλαβεν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.00113532127336431,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπέλαβον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,0.00124946215205375,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπερβολικῶς",4.80187465186409e-06,5.55086815577956e-06,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"ὑπερέσχε",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.000377912146540992,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00082012472391841,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπερέχων",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.000759387076886062,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"ὑπερήνορα",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.00119224331238354,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπερθετικῶς",4.80187465186409e-06,0.000283094275944758,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.000377912146540992,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"ὑπερκύδαντας",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00141250865278479
"ὑπερσυντέλικος",4.80187465186409e-06,5.55086815577956e-06,0.000986270590847931,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπεσταλμένου",0.000725083072431477,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπέσχετο",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00112853320578168,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπόδρα",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00114914537069451,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποθέσεως",4.80187465186409e-06,5.55086815577956e-06,0.000659690925004246,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00044347054833829,9.35436193897214e-06
"ὑποκάτω",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00124534028304688,8.6955009478096e-06,9.35436193897214e-06
"ὑπόκρισιν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.000797460758614155,0.000406854298295998,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπομνήμασιν",4.80187465186409e-06,0.000283094275944758,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.000805731061331291,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑπόνοιαν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00109577509760381,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποπίπτει",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.00141250865278479
"ὑποστιγμῇ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.000777808582078058,0.000397344801795064,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποταρταρίους",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,0.00109577509760381,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποτάσσει",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.000381160221820302,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,0.000789667088864912,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποτάσσουσι",0.000484989339838273,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,0.000383452880407813,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑποφαίνει",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,0.00117370892018779,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑστάτιον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,0.00122612706249188,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑψηλὰ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.000381160221820302,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.000786898529045126,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑψηλὸν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,0.0011189163554449,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑψιπέτης",0.000244895607245068,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,0.000797460758614155,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"ὑψοῦ",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.00124534028304688,8.6955009478096e-06,9.35436193897214e-06
"φαίνηται",4.80187465186409e-06,0.000838181091522714,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"φάλαγγα",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,0.00117645225629519,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"φαμεν",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.000777808582078058,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"φαντασίαν",4.80187465186409e-06,0.000560637683733736,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,0.000406854298295998,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"φάσγανον",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,0.000355519616317653,0.000370096225018505,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,0.000392754828574069,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"φάσθαι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,0.00075484671380099,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,0.000420611618777422,8.6955009478096e-06,9.35436193897214e-06
"φασί",0.000244895607245068,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,0.00076863365854401,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,9.35436193897214e-06
"φάσκων",0.000484989339838273,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,8.6955009478096e-06,0.000477072458887579
"φέβεσθαι",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,9.35436193897214e-06
"φέρετε",4.80187465186409e-06,5.55086815577956e-06,6.53159331687372e-06,6.97097286897359e-06,7.25678872585304e-06,7.41004208903907e-06,7.47372983961376e-06,7.51868392956497e-06,7.61023424301e-06,7.77290675621055e-06,7.70107507007978e-06,7.79107454500125e-06,7.81848602836547e-06,7.89565107538768e-06,7.97753526070585e-06,8.1200467714694e-06,8.27458378843544e-06,8.24728664269455e-06,0.00131302064311925,9.35436193897214e-06
